	RH, %	T, °C	pw, psi
1/28/2016 1:58:29 AM 	25.96	23.83	0.111
1/28/2016 1:58:34 AM 	25.96	23.83	0.111
1/28/2016 1:58:39 AM 	25.96	23.83	0.111
1/28/2016 1:58:44 AM 	25.96	23.82	0.111
1/28/2016 1:58:49 AM 	25.96	23.82	0.111
1/28/2016 1:58:54 AM 	25.97	23.82	0.111
1/28/2016 1:58:59 AM 	25.97	23.83	0.111
1/28/2016 1:59:04 AM 	25.96	23.83	0.111
1/28/2016 1:59:09 AM 	25.96	23.83	0.111
1/28/2016 1:59:14 AM 	25.97	23.83	0.111
1/28/2016 1:59:19 AM 	25.97	23.83	0.111
1/28/2016 1:59:24 AM 	25.97	23.83	0.111
1/28/2016 1:59:29 AM 	25.97	23.82	0.111
1/28/2016 1:59:34 AM 	25.96	23.83	0.111
1/28/2016 1:59:39 AM 	25.95	23.82	0.111
1/28/2016 1:59:44 AM 	25.93	23.82	0.111
1/28/2016 1:59:49 AM 	25.93	23.82	0.111
1/28/2016 1:59:54 AM 	25.93	23.83	0.111
1/28/2016 1:59:59 AM 	25.93	23.83	0.111
1/28/2016 2:00:04 AM 	25.92	23.82	0.111
1/28/2016 2:00:09 AM 	25.91	23.83	0.111
1/28/2016 2:00:14 AM 	25.90	23.82	0.111
1/28/2016 2:00:19 AM 	25.89	23.82	0.111
1/28/2016 2:00:24 AM 	25.88	23.82	0.111
1/28/2016 2:00:29 AM 	25.87	23.82	0.111
1/28/2016 2:00:34 AM 	25.86	23.82	0.111
1/28/2016 2:00:39 AM 	25.85	23.82	0.111
1/28/2016 2:00:44 AM 	25.84	23.81	0.111
1/28/2016 2:00:49 AM 	25.84	23.81	0.111
1/28/2016 2:00:54 AM 	25.83	23.81	0.111
1/28/2016 2:00:59 AM 	25.83	23.81	0.111
1/28/2016 2:01:04 AM 	25.81	23.81	0.110
1/28/2016 2:01:09 AM 	25.80	23.81	0.110
1/28/2016 2:01:14 AM 	25.79	23.81	0.110
1/28/2016 2:01:19 AM 	25.77	23.80	0.110
1/28/2016 2:01:24 AM 	25.77	23.80	0.110
1/28/2016 2:01:29 AM 	25.76	23.79	0.110
1/28/2016 2:01:34 AM 	25.75	23.79	0.110
1/28/2016 2:01:39 AM 	25.73	23.79	0.110
1/28/2016 2:01:44 AM 	25.71	23.78	0.110
1/28/2016 2:01:49 AM 	25.69	23.78	0.110
1/28/2016 2:01:54 AM 	25.68	23.78	0.110
1/28/2016 2:01:59 AM 	25.67	23.78	0.110
1/28/2016 2:02:04 AM 	25.65	23.77	0.110
1/28/2016 2:02:09 AM 	25.64	23.77	0.109
1/28/2016 2:02:14 AM 	25.62	23.76	0.109
1/28/2016 2:02:19 AM 	25.61	23.76	0.109
1/28/2016 2:02:24 AM 	25.60	23.75	0.109
1/28/2016 2:02:29 AM 	25.60	23.75	0.109
1/28/2016 2:02:34 AM 	25.59	23.74	0.109
1/28/2016 2:02:39 AM 	25.56	23.74	0.109
1/28/2016 2:02:44 AM 	25.54	23.73	0.109
1/28/2016 2:02:49 AM 	25.52	23.72	0.109
1/28/2016 2:02:54 AM 	25.50	23.72	0.109
1/28/2016 2:02:59 AM 	25.49	23.71	0.108
1/28/2016 2:03:04 AM 	25.48	23.71	0.108
1/28/2016 2:03:09 AM 	25.46	23.70	0.108
1/28/2016 2:03:14 AM 	25.44	23.70	0.108
1/28/2016 2:03:19 AM 	25.42	23.69	0.108
1/28/2016 2:03:24 AM 	25.41	23.68	0.108
1/28/2016 2:03:29 AM 	25.39	23.68	0.108
1/28/2016 2:03:34 AM 	25.39	23.67	0.108
1/28/2016 2:03:39 AM 	25.37	23.66	0.108
1/28/2016 2:03:44 AM 	25.36	23.65	0.107
1/28/2016 2:03:49 AM 	25.34	23.65	0.107
1/28/2016 2:03:54 AM 	25.33	23.64	0.107
1/28/2016 2:03:59 AM 	25.31	23.63	0.107
1/28/2016 2:04:04 AM 	25.28	23.63	0.107
1/28/2016 2:04:09 AM 	25.26	23.62	0.107
1/28/2016 2:04:14 AM 	25.24	23.61	0.107
1/28/2016 2:04:19 AM 	25.22	23.60	0.107
1/28/2016 2:04:24 AM 	25.21	23.59	0.106
1/28/2016 2:04:29 AM 	25.19	23.58	0.106
1/28/2016 2:04:34 AM 	25.17	23.57	0.106
1/28/2016 2:04:39 AM 	25.15	23.57	0.106
1/28/2016 2:04:44 AM 	25.12	23.56	0.106
1/28/2016 2:04:49 AM 	25.11	23.55	0.106
1/28/2016 2:04:54 AM 	25.09	23.54	0.106
1/28/2016 2:04:59 AM 	25.09	23.53	0.106
1/28/2016 2:05:04 AM 	25.09	23.52	0.105
1/28/2016 2:05:09 AM 	25.07	23.51	0.105
1/28/2016 2:05:14 AM 	25.06	23.50	0.105
1/28/2016 2:05:19 AM 	25.05	23.49	0.105
1/28/2016 2:05:24 AM 	25.05	23.48	0.105
1/28/2016 2:05:29 AM 	25.05	23.47	0.105
1/28/2016 2:05:34 AM 	25.04	23.46	0.105
1/28/2016 2:05:39 AM 	25.03	23.45	0.105
1/28/2016 2:05:44 AM 	25.01	23.44	0.105
1/28/2016 2:05:49 AM 	25.01	23.43	0.105
1/28/2016 2:05:54 AM 	25.01	23.42	0.105
1/28/2016 2:05:59 AM 	25.01	23.41	0.104
1/28/2016 2:06:04 AM 	25.00	23.40	0.104
1/28/2016 2:06:09 AM 	24.98	23.39	0.104
1/28/2016 2:06:14 AM 	24.97	23.38	0.104
1/28/2016 2:06:19 AM 	24.95	23.36	0.104
1/28/2016 2:06:24 AM 	24.95	23.35	0.104
1/28/2016 2:06:29 AM 	24.94	23.34	0.104
1/28/2016 2:06:34 AM 	24.92	23.33	0.104
1/28/2016 2:06:39 AM 	24.90	23.32	0.103
1/28/2016 2:06:44 AM 	24.89	23.31	0.103
1/28/2016 2:06:49 AM 	24.87	23.29	0.103
1/28/2016 2:06:54 AM 	24.87	23.28	0.103
1/28/2016 2:06:59 AM 	24.87	23.27	0.103
1/28/2016 2:07:04 AM 	24.86	23.26	0.103
1/28/2016 2:07:09 AM 	24.83	23.25	0.103
1/28/2016 2:07:14 AM 	24.82	23.24	0.103
1/28/2016 2:07:19 AM 	24.82	23.23	0.103
1/28/2016 2:07:24 AM 	24.82	23.21	0.102
1/28/2016 2:07:29 AM 	24.83	23.20	0.102
1/28/2016 2:07:34 AM 	24.83	23.19	0.102
1/28/2016 2:07:39 AM 	24.84	23.18	0.102
1/28/2016 2:07:44 AM 	24.84	23.16	0.102
1/28/2016 2:07:49 AM 	24.82	23.15	0.102
1/28/2016 2:07:54 AM 	24.81	23.14	0.102
1/28/2016 2:07:59 AM 	24.80	23.13	0.102
1/28/2016 2:08:04 AM 	24.81	23.12	0.102
1/28/2016 2:08:09 AM 	24.81	23.11	0.102
1/28/2016 2:08:14 AM 	24.81	23.09	0.102
1/28/2016 2:08:19 AM 	24.79	23.08	0.102
1/28/2016 2:08:24 AM 	24.78	23.07	0.101
1/28/2016 2:08:29 AM 	24.76	23.06	0.101
1/28/2016 2:08:34 AM 	24.75	23.04	0.101
1/28/2016 2:08:39 AM 	24.74	23.03	0.101
1/28/2016 2:08:44 AM 	24.74	23.02	0.101
1/28/2016 2:08:49 AM 	24.73	23.00	0.101
1/28/2016 2:08:54 AM 	24.73	22.99	0.101
1/28/2016 2:08:59 AM 	24.72	22.98	0.101
1/28/2016 2:09:04 AM 	24.72	22.97	0.101
1/28/2016 2:09:09 AM 	24.70	22.95	0.100
1/28/2016 2:09:14 AM 	24.69	22.94	0.100
1/28/2016 2:09:19 AM 	24.68	22.93	0.100
1/28/2016 2:09:24 AM 	24.67	22.91	0.100
1/28/2016 2:09:29 AM 	24.66	22.90	0.100
1/28/2016 2:09:34 AM 	24.66	22.89	0.100
1/28/2016 2:09:39 AM 	24.65	22.88	0.100
1/28/2016 2:09:44 AM 	24.64	22.87	0.100
1/28/2016 2:09:49 AM 	24.62	22.85	0.099
1/28/2016 2:09:54 AM 	24.62	22.84	0.099
1/28/2016 2:09:59 AM 	24.62	22.82	0.099
1/28/2016 2:10:04 AM 	24.63	22.81	0.099
1/28/2016 2:10:09 AM 	24.64	22.80	0.099
1/28/2016 2:10:14 AM 	24.64	22.78	0.099
1/28/2016 2:10:19 AM 	24.64	22.77	0.099
1/28/2016 2:10:24 AM 	24.63	22.75	0.099
1/28/2016 2:10:29 AM 	24.63	22.75	0.099
1/28/2016 2:10:34 AM 	24.63	22.73	0.099
1/28/2016 2:10:39 AM 	24.62	22.72	0.099
1/28/2016 2:10:44 AM 	24.61	22.70	0.098
1/28/2016 2:10:49 AM 	24.60	22.69	0.098
1/28/2016 2:10:54 AM 	24.60	22.68	0.098
1/28/2016 2:10:59 AM 	24.60	22.66	0.098
1/28/2016 2:11:04 AM 	24.59	22.65	0.098
1/28/2016 2:11:09 AM 	24.57	22.63	0.098
1/28/2016 2:11:14 AM 	24.56	22.62	0.098
1/28/2016 2:11:19 AM 	24.55	22.61	0.098
1/28/2016 2:11:24 AM 	24.55	22.59	0.098
1/28/2016 2:11:29 AM 	24.55	22.58	0.098
1/28/2016 2:11:34 AM 	24.55	22.56	0.097
1/28/2016 2:11:39 AM 	24.54	22.55	0.097
1/28/2016 2:11:44 AM 	24.54	22.54	0.097
1/28/2016 2:11:49 AM 	24.54	22.52	0.097
1/28/2016 2:11:54 AM 	24.53	22.51	0.097
1/28/2016 2:11:59 AM 	24.54	22.50	0.097
1/28/2016 2:12:04 AM 	24.53	22.48	0.097
1/28/2016 2:12:09 AM 	24.51	22.47	0.097
1/28/2016 2:12:14 AM 	24.50	22.46	0.097
1/28/2016 2:12:19 AM 	24.49	22.44	0.096
1/28/2016 2:12:24 AM 	24.48	22.43	0.096
1/28/2016 2:12:29 AM 	24.47	22.41	0.096
1/28/2016 2:12:34 AM 	24.49	22.40	0.096
1/28/2016 2:12:39 AM 	24.50	22.38	0.096
1/28/2016 2:12:44 AM 	24.50	22.37	0.096
1/28/2016 2:12:49 AM 	24.49	22.36	0.096
1/28/2016 2:12:54 AM 	24.48	22.34	0.096
1/28/2016 2:12:59 AM 	24.48	22.32	0.096
1/28/2016 2:13:04 AM 	24.48	22.31	0.096
1/28/2016 2:13:09 AM 	24.47	22.29	0.096
1/28/2016 2:13:14 AM 	24.46	22.27	0.095
1/28/2016 2:13:19 AM 	24.46	22.26	0.095
1/28/2016 2:13:24 AM 	24.46	22.25	0.095
1/28/2016 2:13:29 AM 	24.48	22.24	0.095
1/28/2016 2:13:34 AM 	24.48	22.22	0.095
1/28/2016 2:13:39 AM 	24.46	22.21	0.095
1/28/2016 2:13:44 AM 	24.44	22.20	0.095
1/28/2016 2:13:49 AM 	24.46	22.18	0.095
1/28/2016 2:13:54 AM 	24.46	22.17	0.095
1/28/2016 2:13:59 AM 	24.45	22.15	0.095
1/28/2016 2:14:04 AM 	24.44	22.14	0.095
1/28/2016 2:14:09 AM 	24.44	22.12	0.094
1/28/2016 2:14:14 AM 	24.43	22.11	0.094
1/28/2016 2:14:19 AM 	24.43	22.09	0.094
1/28/2016 2:14:24 AM 	24.43	22.08	0.094
1/28/2016 2:14:29 AM 	24.43	22.06	0.094
1/28/2016 2:14:34 AM 	24.41	22.05	0.094
1/28/2016 2:14:39 AM 	24.39	22.03	0.094
1/28/2016 2:14:44 AM 	24.39	22.02	0.094
1/28/2016 2:14:49 AM 	24.39	22.00	0.094
1/28/2016 2:14:54 AM 	24.41	21.99	0.094
1/28/2016 2:14:59 AM 	24.42	21.97	0.093
1/28/2016 2:15:04 AM 	24.42	21.96	0.093
1/28/2016 2:15:09 AM 	24.43	21.95	0.093
1/28/2016 2:15:14 AM 	24.42	21.93	0.093
1/28/2016 2:15:19 AM 	24.42	21.91	0.093
1/28/2016 2:15:24 AM 	24.41	21.90	0.093
1/28/2016 2:15:29 AM 	24.40	21.89	0.093
1/28/2016 2:15:34 AM 	24.41	21.87	0.093
1/28/2016 2:15:39 AM 	24.42	21.86	0.093
1/28/2016 2:15:44 AM 	24.42	21.84	0.093
1/28/2016 2:15:49 AM 	24.42	21.82	0.093
1/28/2016 2:15:54 AM 	24.42	21.81	0.093
1/28/2016 2:15:59 AM 	24.41	21.80	0.092
1/28/2016 2:16:04 AM 	24.41	21.78	0.092
1/28/2016 2:16:09 AM 	24.40	21.77	0.092
1/28/2016 2:16:14 AM 	24.38	21.75	0.092
1/28/2016 2:16:19 AM 	24.37	21.73	0.092
1/28/2016 2:16:24 AM 	24.38	21.72	0.092
1/28/2016 2:16:29 AM 	24.39	21.70	0.092
1/28/2016 2:16:34 AM 	24.39	21.69	0.092
1/28/2016 2:16:39 AM 	24.40	21.67	0.092
1/28/2016 2:16:44 AM 	24.40	21.66	0.092
1/28/2016 2:16:49 AM 	24.40	21.64	0.092
1/28/2016 2:16:54 AM 	24.40	21.63	0.091
1/28/2016 2:16:59 AM 	24.40	21.62	0.091
1/28/2016 2:17:04 AM 	24.40	21.60	0.091
1/28/2016 2:17:09 AM 	24.39	21.58	0.091
1/28/2016 2:17:14 AM 	24.39	21.57	0.091
1/28/2016 2:17:19 AM 	24.38	21.56	0.091
1/28/2016 2:17:24 AM 	24.38	21.54	0.091
1/28/2016 2:17:29 AM 	24.39	21.52	0.091
1/28/2016 2:17:34 AM 	24.40	21.51	0.091
1/28/2016 2:17:39 AM 	24.40	21.50	0.091
1/28/2016 2:17:44 AM 	24.38	21.48	0.091
1/28/2016 2:17:49 AM 	24.37	21.46	0.090
1/28/2016 2:17:54 AM 	24.37	21.45	0.090
1/28/2016 2:17:59 AM 	24.37	21.43	0.090
1/28/2016 2:18:04 AM 	24.35	21.41	0.090
1/28/2016 2:18:09 AM 	24.34	21.40	0.090
1/28/2016 2:18:14 AM 	24.34	21.39	0.090
1/28/2016 2:18:19 AM 	24.34	21.37	0.090
1/28/2016 2:18:24 AM 	24.34	21.36	0.090
1/28/2016 2:18:29 AM 	24.34	21.34	0.090
1/28/2016 2:18:34 AM 	24.34	21.32	0.090
1/28/2016 2:18:39 AM 	24.34	21.31	0.089
1/28/2016 2:18:44 AM 	24.33	21.29	0.089
1/28/2016 2:18:49 AM 	24.33	21.28	0.089
1/28/2016 2:18:54 AM 	24.32	21.27	0.089
1/28/2016 2:18:59 AM 	24.33	21.25	0.089
1/28/2016 2:19:04 AM 	24.32	21.23	0.089
1/28/2016 2:19:09 AM 	24.31	21.22	0.089
1/28/2016 2:19:14 AM 	24.30	21.20	0.089
1/28/2016 2:19:19 AM 	24.31	21.19	0.089
1/28/2016 2:19:24 AM 	24.34	21.17	0.089
1/28/2016 2:19:29 AM 	24.35	21.16	0.089
1/28/2016 2:19:34 AM 	24.37	21.15	0.089
1/28/2016 2:19:39 AM 	24.38	21.13	0.089
1/28/2016 2:19:44 AM 	24.39	21.11	0.089
1/28/2016 2:19:49 AM 	24.39	21.09	0.088
1/28/2016 2:19:54 AM 	24.39	21.08	0.088
1/28/2016 2:19:59 AM 	24.40	21.06	0.088
1/28/2016 2:20:04 AM 	24.41	21.05	0.088
1/28/2016 2:20:09 AM 	24.43	21.04	0.088
1/28/2016 2:20:14 AM 	24.43	21.02	0.088
1/28/2016 2:20:19 AM 	24.44	21.01	0.088
1/28/2016 2:20:24 AM 	24.45	20.99	0.088
1/28/2016 2:20:29 AM 	24.46	20.98	0.088
1/28/2016 2:20:34 AM 	24.48	20.96	0.088
1/28/2016 2:20:39 AM 	24.48	20.95	0.088
1/28/2016 2:20:44 AM 	24.49	20.94	0.088
1/28/2016 2:20:49 AM 	24.51	20.92	0.088
1/28/2016 2:20:54 AM 	24.53	20.91	0.088
1/28/2016 2:20:59 AM 	24.55	20.90	0.088
1/28/2016 2:21:04 AM 	24.56	20.88	0.088
1/28/2016 2:21:09 AM 	24.58	20.87	0.088
1/28/2016 2:21:14 AM 	24.59	20.86	0.088
1/28/2016 2:21:19 AM 	24.60	20.84	0.088
1/28/2016 2:21:24 AM 	24.62	20.83	0.088
1/28/2016 2:21:29 AM 	24.65	20.82	0.088
1/28/2016 2:21:34 AM 	24.66	20.80	0.088
1/28/2016 2:21:39 AM 	24.68	20.79	0.088
1/28/2016 2:21:44 AM 	24.72	20.78	0.088
1/28/2016 2:21:49 AM 	24.73	20.77	0.088
1/28/2016 2:21:54 AM 	24.74	20.75	0.088
1/28/2016 2:21:59 AM 	24.75	20.75	0.088
1/28/2016 2:22:04 AM 	24.76	20.73	0.088
1/28/2016 2:22:09 AM 	24.78	20.72	0.088
1/28/2016 2:22:14 AM 	24.78	20.71	0.088
1/28/2016 2:22:19 AM 	24.80	20.70	0.088
1/28/2016 2:22:24 AM 	24.81	20.69	0.088
1/28/2016 2:22:29 AM 	24.83	20.68	0.088
1/28/2016 2:22:34 AM 	24.84	20.67	0.088
1/28/2016 2:22:39 AM 	24.85	20.66	0.088
1/28/2016 2:22:44 AM 	24.86	20.65	0.088
1/28/2016 2:22:49 AM 	24.87	20.64	0.088
1/28/2016 2:22:54 AM 	24.88	20.63	0.088
1/28/2016 2:22:59 AM 	24.89	20.62	0.088
1/28/2016 2:23:04 AM 	24.91	20.61	0.088
1/28/2016 2:23:09 AM 	24.92	20.60	0.088
1/28/2016 2:23:14 AM 	24.94	20.59	0.088
1/28/2016 2:23:19 AM 	24.95	20.59	0.088
1/28/2016 2:23:24 AM 	24.96	20.58	0.088
1/28/2016 2:23:29 AM 	24.97	20.56	0.088
1/28/2016 2:23:34 AM 	24.98	20.56	0.088
1/28/2016 2:23:39 AM 	24.99	20.55	0.088
1/28/2016 2:23:44 AM 	25.01	20.54	0.088
1/28/2016 2:23:49 AM 	25.02	20.53	0.088
1/28/2016 2:23:54 AM 	25.02	20.53	0.088
1/28/2016 2:23:59 AM 	25.02	20.51	0.088
1/28/2016 2:24:04 AM 	25.03	20.51	0.088
1/28/2016 2:24:09 AM 	25.05	20.50	0.088
1/28/2016 2:24:14 AM 	25.06	20.50	0.088
1/28/2016 2:24:19 AM 	25.08	20.49	0.088
1/28/2016 2:24:24 AM 	25.09	20.49	0.088
1/28/2016 2:24:29 AM 	25.10	20.47	0.088
1/28/2016 2:24:34 AM 	25.11	20.47	0.088
1/28/2016 2:24:39 AM 	25.12	20.46	0.088
1/28/2016 2:24:44 AM 	25.13	20.46	0.088
1/28/2016 2:24:49 AM 	25.13	20.45	0.088
1/28/2016 2:24:54 AM 	25.13	20.44	0.088
1/28/2016 2:24:59 AM 	25.14	20.43	0.088
1/28/2016 2:25:04 AM 	25.16	20.43	0.088
1/28/2016 2:25:09 AM 	25.17	20.42	0.088
1/28/2016 2:25:14 AM 	25.19	20.42	0.088
1/28/2016 2:25:19 AM 	25.21	20.41	0.088
1/28/2016 2:25:24 AM 	25.22	20.40	0.088
1/28/2016 2:25:29 AM 	25.23	20.39	0.088
1/28/2016 2:25:34 AM 	25.24	20.39	0.088
1/28/2016 2:25:39 AM 	25.25	20.39	0.088
1/28/2016 2:25:44 AM 	25.26	20.38	0.088
1/28/2016 2:25:49 AM 	25.26	20.37	0.088
1/28/2016 2:25:54 AM 	25.28	20.37	0.088
1/28/2016 2:25:59 AM 	25.29	20.36	0.088
1/28/2016 2:26:04 AM 	25.30	20.36	0.088
1/28/2016 2:26:09 AM 	25.32	20.35	0.088
1/28/2016 2:26:14 AM 	25.33	20.35	0.088
1/28/2016 2:26:19 AM 	25.33	20.34	0.088
1/28/2016 2:26:24 AM 	25.33	20.34	0.088
1/28/2016 2:26:29 AM 	25.33	20.34	0.088
1/28/2016 2:26:34 AM 	25.34	20.33	0.088
1/28/2016 2:26:39 AM 	25.35	20.33	0.088
1/28/2016 2:26:44 AM 	25.36	20.32	0.088
1/28/2016 2:26:49 AM 	25.36	20.32	0.088
1/28/2016 2:26:54 AM 	25.36	20.31	0.088
1/28/2016 2:26:59 AM 	25.38	20.31	0.088
1/28/2016 2:27:04 AM 	25.39	20.31	0.088
1/28/2016 2:27:09 AM 	25.39	20.30	0.088
1/28/2016 2:27:14 AM 	25.40	20.30	0.088
1/28/2016 2:27:19 AM 	25.41	20.29	0.088
1/28/2016 2:27:24 AM 	25.42	20.29	0.088
1/28/2016 2:27:29 AM 	25.42	20.28	0.088
1/28/2016 2:27:34 AM 	25.42	20.28	0.088
1/28/2016 2:27:39 AM 	25.42	20.28	0.088
1/28/2016 2:27:44 AM 	25.43	20.28	0.088
1/28/2016 2:27:49 AM 	25.44	20.27	0.088
1/28/2016 2:27:54 AM 	25.44	20.27	0.088
1/28/2016 2:27:59 AM 	25.45	20.26	0.088
1/28/2016 2:28:04 AM 	25.46	20.26	0.088
1/28/2016 2:28:09 AM 	25.45	20.26	0.088
1/28/2016 2:28:14 AM 	25.46	20.26	0.088
1/28/2016 2:28:19 AM 	25.45	20.25	0.088
1/28/2016 2:28:24 AM 	25.45	20.25	0.088
1/28/2016 2:28:29 AM 	25.46	20.24	0.088
1/28/2016 2:28:34 AM 	25.46	20.24	0.088
1/28/2016 2:28:39 AM 	25.47	20.24	0.088
1/28/2016 2:28:44 AM 	25.47	20.23	0.088
1/28/2016 2:28:49 AM 	25.48	20.23	0.088
1/28/2016 2:28:54 AM 	25.48	20.23	0.088
1/28/2016 2:28:59 AM 	25.48	20.23	0.088
1/28/2016 2:29:04 AM 	25.48	20.22	0.088
1/28/2016 2:29:09 AM 	25.49	20.22	0.088
1/28/2016 2:29:14 AM 	25.50	20.22	0.088
1/28/2016 2:29:19 AM 	25.51	20.21	0.088
1/28/2016 2:29:24 AM 	25.51	20.21	0.088
1/28/2016 2:29:29 AM 	25.52	20.21	0.088
1/28/2016 2:29:34 AM 	25.53	20.20	0.088
1/28/2016 2:29:39 AM 	25.53	20.20	0.088
1/28/2016 2:29:44 AM 	25.53	20.20	0.088
1/28/2016 2:29:49 AM 	25.52	20.19	0.088
1/28/2016 2:29:54 AM 	25.52	20.19	0.088
1/28/2016 2:29:59 AM 	25.52	20.19	0.088
1/28/2016 2:30:04 AM 	25.53	20.19	0.088
1/28/2016 2:30:09 AM 	25.55	20.18	0.088
1/28/2016 2:30:14 AM 	25.55	20.18	0.088
1/28/2016 2:30:19 AM 	25.56	20.18	0.088
1/28/2016 2:30:24 AM 	25.56	20.18	0.088
1/28/2016 2:30:29 AM 	25.55	20.17	0.088
1/28/2016 2:30:34 AM 	25.55	20.17	0.088
1/28/2016 2:30:39 AM 	25.55	20.17	0.088
1/28/2016 2:30:44 AM 	25.56	20.16	0.088
1/28/2016 2:30:49 AM 	25.56	20.17	0.088
1/28/2016 2:30:54 AM 	25.58	20.16	0.088
1/28/2016 2:30:59 AM 	25.58	20.16	0.088
1/28/2016 2:31:04 AM 	25.59	20.16	0.088
1/28/2016 2:31:09 AM 	25.59	20.15	0.088
1/28/2016 2:31:14 AM 	25.60	20.15	0.088
1/28/2016 2:31:19 AM 	25.60	20.15	0.088
1/28/2016 2:31:24 AM 	25.61	20.15	0.088
1/28/2016 2:31:29 AM 	25.61	20.15	0.088
1/28/2016 2:31:34 AM 	25.61	20.14	0.088
1/28/2016 2:31:39 AM 	25.61	20.14	0.088
1/28/2016 2:31:44 AM 	25.61	20.14	0.088
1/28/2016 2:31:49 AM 	25.61	20.14	0.088
1/28/2016 2:31:54 AM 	25.61	20.13	0.088
1/28/2016 2:31:59 AM 	25.61	20.13	0.088
1/28/2016 2:32:04 AM 	25.61	20.13	0.088
1/28/2016 2:32:09 AM 	25.62	20.13	0.088
1/28/2016 2:32:14 AM 	25.62	20.13	0.088
1/28/2016 2:32:19 AM 	25.63	20.13	0.088
1/28/2016 2:32:24 AM 	25.63	20.12	0.088
1/28/2016 2:32:29 AM 	25.64	20.12	0.088
1/28/2016 2:32:34 AM 	25.64	20.12	0.088
1/28/2016 2:32:39 AM 	25.65	20.12	0.088
1/28/2016 2:32:44 AM 	25.65	20.12	0.088
1/28/2016 2:32:49 AM 	25.66	20.11	0.088
1/28/2016 2:32:54 AM 	25.66	20.11	0.088
1/28/2016 2:32:59 AM 	25.66	20.11	0.088
1/28/2016 2:33:04 AM 	25.66	20.11	0.088
1/28/2016 2:33:09 AM 	25.66	20.11	0.088
1/28/2016 2:33:14 AM 	25.67	20.11	0.088
1/28/2016 2:33:19 AM 	25.68	20.10	0.088
1/28/2016 2:33:24 AM 	25.68	20.10	0.088
1/28/2016 2:33:29 AM 	25.68	20.10	0.088
1/28/2016 2:33:34 AM 	25.68	20.10	0.088
1/28/2016 2:33:39 AM 	25.68	20.10	0.088
1/28/2016 2:33:44 AM 	25.68	20.09	0.088
1/28/2016 2:33:49 AM 	25.68	20.09	0.088
1/28/2016 2:33:54 AM 	25.68	20.09	0.088
1/28/2016 2:33:59 AM 	25.69	20.10	0.088
1/28/2016 2:34:04 AM 	25.69	20.09	0.088
1/28/2016 2:34:09 AM 	25.69	20.09	0.088
1/28/2016 2:34:14 AM 	25.69	20.09	0.088
1/28/2016 2:34:19 AM 	25.69	20.09	0.088
1/28/2016 2:34:24 AM 	25.70	20.08	0.088
1/28/2016 2:34:29 AM 	25.70	20.09	0.088
1/28/2016 2:34:34 AM 	25.70	20.08	0.088
1/28/2016 2:34:39 AM 	25.70	20.08	0.088
1/28/2016 2:34:44 AM 	25.70	20.08	0.088
1/28/2016 2:34:49 AM 	25.71	20.08	0.088
1/28/2016 2:34:54 AM 	25.70	20.08	0.088
1/28/2016 2:34:59 AM 	25.70	20.07	0.088
1/28/2016 2:35:04 AM 	25.71	20.07	0.088
1/28/2016 2:35:09 AM 	25.71	20.07	0.088
1/28/2016 2:35:14 AM 	25.71	20.07	0.088
1/28/2016 2:35:19 AM 	25.70	20.07	0.088
1/28/2016 2:35:24 AM 	25.70	20.07	0.088
1/28/2016 2:35:29 AM 	25.70	20.07	0.088
1/28/2016 2:35:34 AM 	25.70	20.07	0.088
1/28/2016 2:35:39 AM 	25.70	20.07	0.088
1/28/2016 2:35:44 AM 	25.70	20.06	0.088
1/28/2016 2:35:49 AM 	25.70	20.06	0.088
1/28/2016 2:35:54 AM 	25.71	20.06	0.088
1/28/2016 2:35:59 AM 	25.71	20.06	0.088
1/28/2016 2:36:04 AM 	25.71	20.06	0.088
1/28/2016 2:36:09 AM 	25.71	20.06	0.088
1/28/2016 2:36:14 AM 	25.72	20.06	0.088
1/28/2016 2:36:19 AM 	25.71	20.06	0.088
1/28/2016 2:36:24 AM 	25.71	20.05	0.087
1/28/2016 2:36:29 AM 	25.71	20.05	0.087
1/28/2016 2:36:34 AM 	25.71	20.05	0.087
1/28/2016 2:36:39 AM 	25.71	20.05	0.087
1/28/2016 2:36:44 AM 	25.72	20.05	0.087
1/28/2016 2:36:49 AM 	25.71	20.05	0.087
1/28/2016 2:36:54 AM 	25.72	20.05	0.088
1/28/2016 2:36:59 AM 	25.73	20.05	0.088
1/28/2016 2:37:04 AM 	25.73	20.05	0.087
1/28/2016 2:37:09 AM 	25.72	20.04	0.087
1/28/2016 2:37:14 AM 	25.72	20.04	0.087
1/28/2016 2:37:19 AM 	25.72	20.04	0.087
1/28/2016 2:37:24 AM 	25.72	20.04	0.087
1/28/2016 2:37:29 AM 	25.72	20.04	0.087
1/28/2016 2:37:34 AM 	25.72	20.04	0.087
1/28/2016 2:37:39 AM 	25.72	20.03	0.087
1/28/2016 2:37:44 AM 	25.72	20.03	0.087
1/28/2016 2:37:49 AM 	25.73	20.03	0.087
1/28/2016 2:37:54 AM 	25.73	20.03	0.087
1/28/2016 2:37:59 AM 	25.73	20.03	0.087
1/28/2016 2:38:04 AM 	25.74	20.03	0.087
1/28/2016 2:38:09 AM 	25.74	20.03	0.087
1/28/2016 2:38:14 AM 	25.74	20.03	0.087
1/28/2016 2:38:19 AM 	25.74	20.02	0.087
1/28/2016 2:38:24 AM 	25.74	20.03	0.087
1/28/2016 2:38:29 AM 	25.74	20.03	0.087
1/28/2016 2:38:34 AM 	25.73	20.02	0.087
